name,path,emotion,text
32_happiness_enthusiasm_e_080,happiness_enthusiasm_32/32_happiness_enthusiasm_e_080.wav,enthusiasm,"Я думаю, что на Авито можно будет найти как раз вот в пределах 5000. Просто нужно, чтобы был человек, который разбирается в этом. Вот я, к сожалению, не разбираюсь."
22_fear_anger_a_010,fear_anger_22/22_fear_anger_a_010.wav,anger,"Ну ничего, наберёшься практики"
24_sadness_enthusiasm_e_020,sadness_enthusiasm_24/24_sadness_enthusiasm_e_020.wav,enthusiasm,"Ну как? Всё? Когда первый раз куда-то попадаешь, мне кажется, это здорово."
21_happiness_anger_a_050,happiness_anger_21/21_happiness_anger_a_050.wav,anger,"Да. Скажите, Айскалоп, вы из какого мяса готовите?"
28_disgust_enthusiasm_d_110,disgust_enthusiasm_28/28_disgust_enthusiasm_d_110.wav,disgust,Только прямые.
35_neutral_fear_n_060,neutral_fear_35/35_neutral_fear_n_060.wav,neutral,А давно это у вас началось?
21_happiness_anger_h_112,happiness_anger_21/21_happiness_anger_h_112.wav,happiness,"мису, какао с молоком."
26_enthusiasm_happiness_e_150,enthusiasm_happiness_26/26_enthusiasm_happiness_e_150.wav,enthusiasm,Пятизвёздочный отель! Вот это ничего себе! Я никогда не была в пятизвёздочном отеле!
30_fear_happiness_f_090,fear_happiness_30/30_fear_happiness_f_090.wav,fear,Я гениальный?
06_happiness_enthusiasm h_010,06_happiness_enthusiasm/06_happiness_enthusiasm h_010.wav,happiness,"Привет, Саш!"
24_sadness_enthusiasm_s_080,sadness_enthusiasm_24/24_sadness_enthusiasm_s_080.wav,sadness,"Да кто его знает? Это что, правда? Первый раз в бане и когда в бане..."
38_happiness_neutral_h_070,happiness_neutral_38/38_happiness_neutral_h_070.wav,happiness,"Вы поймите, мне всё равно, пишите как угодно, лишь бы быстрее она пришла, мы так ждём, я так долго искал эту рейку, вы поймите меня, я буду просто счастлив, чтобы она как можно быстрее пришла."
44_neutral_anger_n_020,neutral_anger_44/44_neutral_anger_n_020.wav,neutral,"Потому что я каждый день подписываю договор о том, что я не принимаю такие."
39_sadness_anger_s_030,sadness_anger_39/39_sadness_anger_s_030.wav,sadness,Что же мне делать? Он лежит на руках Я пытаюсь его откачать Я бью его по щекам Он не может очнуться Подскажите...
39_sadness_anger_s_100,sadness_anger_39/39_sadness_anger_s_100.wav,sadness,"Нет, нет, только не это, пожалуйста! Что я могу сделать еще для вас? Давайте я вам заплачу! Ну пожалуйста, пришлите кого-нибудь, кто мне может помочь!"
16_sadness_disgust_d_081,sadness_disgust_16/16_sadness_disgust_d_081.wav,disgust,"ага, радовать, а еще приносить множество проблем. Сколько мы потратим на это времени, а потом он скажет, или она, я уж не знаю, что там получится, если получится."
08_sadness_anger s_100,08_sadness_anger/08_sadness_anger s_100.wav,sadness,"Ну, желательно, чтобы ещё дом был новый, и чтобы она ещё не заваленная была, и коммуникации все было."
03_disgust_neutral n_033,03_disgust_neutral/03_disgust_neutral n_033.wav,neutral,между прочим в состоянии эффекта его команда проигрывала и он со злостью ударил по мечу который перелетел площадку ударил в окно я считаю что справедливым будет все таки
39_sadness_anger_a_090,sadness_anger_39/39_sadness_anger_a_090.wav,anger,"Повторяю, это вам уже не поможет. Вам сейчас нужно позвонить в морг, оформить документы, а после уже обратиться в бюро ритуальных услуг."
28_disgust_enthusiasm_d_060,disgust_enthusiasm_28/28_disgust_enthusiasm_d_060.wav,disgust,А вот вы возьмите и попробуйте.
50_enthusiasm_sadness_e_090,enthusiasm_sadness_50/50_enthusiasm_sadness_e_090.wav,enthusiasm,Мне кажется память у него плохая. Может надо ему какого-то лекарства посоветовать. У тебя с памятью все хорошо?
30_fear_happiness_f_050,fear_happiness_30/30_fear_happiness_f_050.wav,fear,"Что правда? Да! Да, понимаю! Мы выиграли тендер в Щулково!"
24_sadness_enthusiasm_e_070,sadness_enthusiasm_24/24_sadness_enthusiasm_e_070.wav,enthusiasm,"По жопе... Не, по жопе чё-то не хочется, но всё равно не хочу."
10_happiness_anger a_070,10_happiness_anger/10_happiness_anger a_070.wav,anger,"Слушай, у меня просто слов нет от возмущения! Это просто хамство какое-то! Безобразие!"
07_fear_neutral f_190,07_fear_neutral/07_fear_neutral f_190.wav,fear,"Да, я тоже на это надеюсь. Вот, кстати, вроде бы подъезжает. Да, судя по номерам, оно... Давайте я вам помогу."
50_enthusiasm_sadness_e_050,enthusiasm_sadness_50/50_enthusiasm_sadness_e_050.wav,enthusiasm,"Ну это есть конечно, они шобо мальчика всё время дерутся. Ну а детьми он интересовался моими."
05_neutral_fear f_041,05_neutral_fear/05_neutral_fear f_041.wav,fear,"Слушай, да я просто шла, сейчас там парень какой-то за мной шёл Он в чёрной одежде весь и с капюшоном И шёл за мной, я даже не знаю, сейчас проводил меня до остановки, сейчас вот его не видно"
37_enthusiasm_neutral_n_010,enthusiasm_neutral_37/37_enthusiasm_neutral_n_010.wav,neutral,Меня Анастасия.
26_enthusiasm_happiness_e_080,enthusiasm_happiness_26/26_enthusiasm_happiness_e_080.wav,enthusiasm,"Я не знаю, с географией у меня совершенно плохо, я предоставляю тебе"
24_sadness_enthusiasm_s_100,sadness_enthusiasm_24/24_sadness_enthusiasm_s_100.wav,sadness,А куда?
18_happiness_neutral_n_090,happiness_neutral_18/18_happiness_neutral_n_090.wav,neutral,Согласен. А ты будешь искать подработку?
01_happiness_anger a_070,01_happiness_anger/01_happiness_anger a_070.wav,anger,"Ну конечно, я оделась, накрасилась, я думала, ты меня пригласишь в ресторан Париж, а ты меня привел в какую-то дыру, и я должна получать от этого удовольствие?"
49_sadness_happiness_h_031,sadness_happiness_49/49_sadness_happiness_h_031.wav,happiness,"Российский автопром. Ты, если тебе так сильно надо, ну иди через дорогу, купи себе ведро. Я взяла его первое, почему тебе должна его отдавать?"
